time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,weathercode,city
2023-05-28,22.4,8.7,0.0,0.0,0.0,0.0,15.3,32.8,51708.91,,27.81,4.87,0.0,Fribourg
2023-05-29,22.4,8.3,0.0,0.0,0.0,0.0,22.2,46.4,51804.47,,28.43,5.22,1.0,Fribourg
2023-05-30,21.9,9.8,0.0,0.0,0.0,0.0,20.8,43.9,50687.96,,27.71,5.14,3.0,Fribourg
2023-05-31,21.7,10.9,0.4,0.4,0.0,0.0,12.0,29.2,51240.89,,26.52,4.56,51.0,Fribourg
2023-06-01,22.9,10.5,0.0,0.0,0.0,0.0,11.2,26.6,51118.08,,27.68,4.8,2.0,Fribourg
2023-06-02,24.2,12.0,0.0,0.0,0.0,0.0,18.7,39.2,49493.38,,28.12,5.31,3.0,Fribourg
2023-06-03,23.6,10.4,1.3,1.3,0.0,0.0,10.8,24.5,50852.87,,25.82,4.58,55.0,Fribourg
2023-06-04,22.1,13.2,6.6,6.6,0.0,0.0,12.5,28.1,45950.7,,23.09,4.18,63.0,Fribourg
2023-06-05,22.9,9.1,0.0,0.0,0.0,0.0,17.5,37.4,51853.64,,28.94,5.39,1.0,Fribourg
2023-06-06,23.6,9.6,0.0,0.0,0.0,0.0,14.2,31.3,52342.28,,27.82,5.27,3.0,Fribourg
2023-06-07,24.1,10.5,0.0,0.0,0.0,0.0,10.8,25.9,52492.4,,28.38,5.32,1.0,Fribourg
2023-06-08,24.5,13.2,0.3,0.3,0.0,0.0,12.8,29.5,52548.5,,25.87,4.77,51.0,Fribourg
2023-06-09,25.8,10.7,0.0,0.0,0.0,0.0,22.0,44.6,46016.54,,25.97,5.09,3.0,Fribourg
2023-06-10,22.1,15.1,14.9,14.9,0.0,0.0,8.6,27.0,36864.98,,20.72,3.69,63.0,Fribourg
2023-06-11,25.3,13.2,0.0,0.0,0.0,0.0,17.1,36.4,52693.38,,26.05,5.08,3.0,Fribourg
2023-06-12,25.8,12.3,0.0,0.0,0.0,0.0,15.7,34.6,52733.75,,30.0,6.06,3.0,Fribourg
2023-06-13,24.4,11.9,0.0,0.0,0.0,0.0,15.3,34.2,52770.11,,29.15,5.79,3.0,Fribourg
2023-06-14,24.5,11.6,0.0,0.0,0.0,0.0,18.4,40.0,52802.42,,30.58,6.35,0.0,Fribourg
2023-06-15,24.4,10.9,0.0,0.0,0.0,0.0,15.9,34.2,52830.65,,26.95,5.5,3.0,Fribourg
2023-06-16,24.2,12.1,0.0,0.0,0.0,0.0,12.6,30.6,52854.77,,27.26,5.28,1.0,Fribourg
2023-06-17,25.9,11.3,0.0,0.0,0.0,0.0,10.6,29.2,52874.75,,28.67,5.65,3.0,Fribourg
2023-06-18,28.8,11.6,0.0,0.0,0.0,0.0,18.0,42.8,52658.34,,26.66,5.73,3.0,Fribourg
2023-06-19,27.3,16.3,8.1,8.1,0.0,0.0,15.6,43.6,48341.76,,25.87,5.17,63.0,Fribourg
2023-06-20,28.9,16.8,11.2,11.2,0.0,0.0,20.5,44.3,44227.79,,23.94,4.77,63.0,Fribourg
2023-06-21,26.4,17.5,4.0,4.0,0.0,0.0,14.0,30.6,41351.17,,21.96,4.47,63.0,Fribourg
2023-06-22,27.6,16.0,3.0,3.0,0.0,0.0,21.5,44.3,35029.75,,20.78,4.21,55.0,Fribourg
2023-06-23,23.3,14.0,9.4,9.4,0.0,0.0,16.3,37.1,51227.64,,26.26,4.99,63.0,Fribourg
2023-06-24,24.1,13.7,0.0,0.0,0.0,0.0,25.7,54.4,52896.82,,29.63,5.96,3.0,Fribourg
2023-06-25,27.3,12.1,0.0,0.0,0.0,0.0,10.0,25.9,52882.91,,29.29,5.61,1.0,Fribourg
2023-06-26,27.0,16.7,1.2,1.2,0.0,0.0,15.5,34.2,50726.9,,26.15,5.71,53.0,Fribourg
2023-06-27,23.4,16.3,0.0,0.0,0.0,0.0,15.5,32.8,50125.5,,27.42,5.47,3.0,Fribourg
2023-06-28,24.4,12.3,0.0,0.0,0.0,0.0,16.6,40.3,52815.63,,29.05,5.77,3.0,Fribourg
2023-06-29,26.8,12.5,1.0,1.0,0.0,0.0,10.4,30.2,42266.58,,24.91,4.9,51.0,Fribourg
2023-06-30,19.9,15.8,29.1,29.1,0.0,0.0,18.3,37.8,105.57,,7.12,1.6,63.0,Fribourg
2023-07-01,20.0,14.7,0.4,0.4,0.0,0.0,19.7,41.8,36965.57,,17.88,3.65,51.0,Fribourg
2023-07-02,21.6,15.5,1.2,1.2,0.0,0.0,18.3,40.0,38738.45,,21.85,4.18,51.0,Fribourg
2023-07-03,22.8,15.4,0.0,0.0,0.0,0.0,18.4,40.3,50617.72,,23.51,4.67,3.0,Fribourg
2023-07-04,22.9,14.3,1.1,1.1,0.0,0.0,11.5,26.6,52073.54,,26.52,4.8,53.0,Fribourg
2023-07-05,21.0,14.6,8.3,8.3,0.0,0.0,20.7,47.9,46034.82,,22.48,4.04,63.0,Fribourg
2023-07-06,21.6,12.3,1.6,1.6,0.0,0.0,7.6,27.0,51532.32,,25.5,4.36,53.0,Fribourg
2023-07-07,28.3,11.4,0.0,0.0,0.0,0.0,9.5,23.4,51760.8,,27.72,5.3,3.0,Fribourg
2023-07-08,26.9,16.4,8.7,8.7,0.0,0.0,15.1,30.2,35575.38,,22.5,4.45,63.0,Fribourg
2023-07-09,31.3,13.9,0.0,0.0,0.0,0.0,8.7,20.9,49563.41,,25.25,5.28,3.0,Fribourg
2023-07-10,27.7,19.7,0.6,0.6,0.0,0.0,9.9,21.2,43583.32,,23.44,4.96,51.0,Fribourg
2023-07-11,34.2,17.5,3.0,3.0,0.0,0.0,19.7,43.2,45001.82,,25.21,5.87,61.0,Fribourg
2023-07-12,22.1,17.4,59.9,59.9,0.0,0.0,19.5,43.2,23466.4,,13.99,2.65,65.0,Fribourg
2023-07-13,23.0,15.7,9.1,9.1,0.0,0.0,7.4,20.5,46764.28,,22.35,4.08,63.0,Fribourg
2023-07-14,27.1,11.3,0.0,0.0,0.0,0.0,13.8,30.6,51831.02,,29.01,5.54,3.0,Fribourg
2023-07-15,29.8,13.6,0.8,0.8,0.0,0.0,15.6,46.8,49994.36,,27.5,5.76,53.0,Fribourg
2023-07-16,24.2,16.2,0.6,0.6,0.0,0.0,16.1,32.8,46974.22,,21.54,4.05,51.0,Fribourg
2023-07-17,25.2,16.2,1.0,1.0,0.0,0.0,9.7,27.4,47490.44,,22.79,4.3,53.0,Fribourg
2023-07-18,26.9,14.8,12.5,12.5,0.0,0.0,19.1,42.5,41243.87,,22.62,4.25,65.0,Fribourg
2023-07-19,28.3,17.7,0.3,0.3,0.0,0.0,18.9,40.7,51038.29,,27.04,5.52,51.0,Fribourg
2023-07-20,24.5,16.5,0.1,0.1,0.0,0.0,8.5,23.0,49495.17,,26.47,4.85,51.0,Fribourg
2023-07-21,22.2,14.5,9.2,9.2,0.0,0.0,10.6,37.4,48141.13,,22.29,3.91,63.0,Fribourg
2023-07-22,23.7,13.3,0.6,0.6,0.0,0.0,11.5,27.0,49396.96,,26.69,4.86,51.0,Fribourg
2023-07-23,27.5,13.6,0.0,0.0,0.0,0.0,23.2,50.0,49918.55,,24.89,5.7,3.0,Fribourg
2023-07-24,24.6,17.0,19.8,19.8,0.0,0.0,20.3,54.7,26681.31,,17.62,3.65,65.0,Fribourg
2023-07-25,18.6,12.8,5.7,5.7,0.0,0.0,24.5,53.3,45614.57,,21.53,3.56,61.0,Fribourg
2023-07-26,18.8,10.3,1.2,1.2,0.0,0.0,14.8,34.6,49153.02,,22.78,3.72,53.0,Fribourg
2023-07-27,24.6,8.1,0.0,0.0,0.0,0.0,19.0,41.4,49283.95,,26.44,5.1,3.0,Fribourg
2023-07-28,25.5,16.5,0.9,0.9,0.0,0.0,20.0,44.3,48975.87,,21.02,4.39,53.0,Fribourg
2023-07-29,24.3,15.4,9.8,9.8,0.0,0.0,15.8,43.2,22565.55,,14.07,2.72,63.0,Fribourg
2023-07-30,23.4,14.6,1.0,1.0,0.0,0.0,19.6,42.5,48891.67,,25.55,4.67,51.0,Fribourg
2023-07-31,24.1,11.3,0.0,0.0,0.0,0.0,14.2,29.9,45105.58,,26.24,4.98,3.0,Fribourg
2023-08-01,22.0,16.8,19.1,19.1,0.0,0.0,32.0,67.7,25562.83,,13.45,3.41,65.0,Fribourg
2023-08-02,27.4,15.0,0.1,0.1,0.0,0.0,41.2,83.5,38740.98,,23.53,6.07,51.0,Fribourg
2023-08-03,21.5,14.0,0.1,0.1,0.0,0.0,27.9,57.2,48247.89,,23.34,5.15,51.0,Fribourg
2023-08-04,18.0,12.8,7.9,7.9,0.0,0.0,14.2,33.5,34105.67,,15.19,2.64,63.0,Fribourg
2023-08-05,20.6,11.8,0.7,0.7,0.0,0.0,13.2,28.1,42450.42,,21.16,3.89,51.0,Fribourg
2023-08-06,15.9,10.6,2.2,2.2,0.0,0.0,25.9,56.9,34881.43,,17.57,3.15,55.0,Fribourg
2023-08-07,17.6,9.0,0.9,0.9,0.0,0.0,14.0,27.4,47092.93,,21.71,3.59,51.0,Fribourg
2023-08-08,20.9,8.6,0.0,0.0,0.0,0.0,7.1,16.2,38783.69,,19.58,3.47,3.0,Fribourg
2023-08-09,24.6,13.6,0.0,0.0,0.0,0.0,14.8,34.6,46958.96,,21.3,4.51,3.0,Fribourg
2023-08-10,26.3,11.6,0.0,0.0,0.0,0.0,9.5,25.6,45735.23,,23.72,4.42,3.0,Fribourg
2023-08-11,28.9,13.4,0.0,0.0,0.0,0.0,6.9,19.8,47179.12,,25.06,4.9,1.0,Fribourg
2023-08-12,29.0,16.6,1.8,1.8,0.0,0.0,18.4,45.4,44371.98,,20.98,4.45,61.0,Fribourg
2023-08-13,29.5,16.2,0.0,0.0,0.0,0.0,10.9,28.1,45866.78,,21.07,4.26,3.0,Fribourg
2023-08-14,29.2,15.9,0.0,0.0,0.0,0.0,8.2,20.5,46833.82,,21.7,4.36,3.0,Fribourg
2023-08-15,29.8,18.7,0.2,0.2,0.0,0.0,13.3,29.5,46786.24,,23.1,5.28,51.0,Fribourg
2023-08-16,30.4,16.7,0.0,0.0,0.0,0.0,7.2,18.7,46713.78,,23.75,4.75,2.0,Fribourg
2023-08-17,29.2,16.0,0.5,0.5,0.0,0.0,11.9,24.8,46641.1,,20.46,4.41,51.0,Fribourg
2023-08-18,32.5,14.7,0.0,0.0,0.0,0.0,6.7,17.6,46568.25,,23.74,4.79,3.0,Fribourg
2023-08-19,32.4,15.9,0.0,0.0,0.0,0.0,11.4,22.0,46495.26,,23.18,5.25,3.0,Fribourg
2023-08-20,32.9,16.7,0.0,0.0,0.0,0.0,11.7,23.8,46422.17,,22.21,5.01,1.0,Fribourg
2023-08-21,33.3,17.8,0.0,0.0,0.0,0.0,11.7,25.9,46349.02,,22.37,5.18,0.0,Fribourg
2023-08-22,33.5,17.6,0.0,0.0,0.0,0.0,7.2,23.8,46275.84,,21.74,4.74,3.0,Fribourg
2023-08-23,33.2,19.7,0.0,0.0,0.0,0.0,15.1,33.5,46133.29,,22.44,5.22,3.0,Fribourg
2023-08-24,35.8,17.7,0.2,0.2,0.0,0.0,19.6,53.3,38223.52,,20.75,5.17,51.0,Fribourg
2023-08-25,30.7,17.5,0.4,0.4,0.0,0.0,17.7,42.1,45549.48,,20.03,4.75,51.0,Fribourg
